Consecutive Time,Voltage,Current (raw),Capacity (normalized),Standard Discharge Capacity,Battery Temperature,Ambient Temperature,Step Num,Time[s],SOC
390431.4005,3.457557,48.75671,0.376968874,97.61355,0.5908282,-0.7364597,22,10810,0.548313467
390436.4005,3.45767,48.76344,0.377662118,97.61355,0.6048272,-0.6922166,22,10815,0.548567081
390441.4005,3.457663,48.75583,0.378354952,97.61355,0.576933,-0.7503953,22,10820,0.548820695
390446.4001,3.457959,48.75685,0.379048093,97.61355,0.5908282,-0.8119841,22,10825,0.549074309
390451.3999,3.458045,48.75218,0.379740825,97.61355,0.5867001,-0.8010176,22,10830,0.549327923
390456.3999,3.457923,48.74582,0.380433659,97.61355,0.5840324,-0.8187985,22,10835,0.549581537
390461.4001,3.457996,48.7775,0.381126801,97.61355,0.6910621,-0.7265682,22,10840,0.549835151
390466.4005,3.458052,48.76491,0.381819942,97.61355,0.5848036,-0.8406813,22,10845,0.550088765
390471.4008,3.458266,48.7533,0.382512981,97.61355,0.587465,-0.7926977,22,10850,0.550342379
390476.4006,3.45834,48.76321,0.383205918,97.61355,0.6153586,-0.77228,22,10855,0.550595993
390481.4004,3.458202,48.7634,0.383898752,97.61355,0.6243569,-0.8010176,22,10860,0.550849607
390486.4005,3.458266,48.75766,0.384591688,97.61355,0.6277544,-0.8278223,22,10865,0.551103221
390491.4006,3.458456,48.74702,0.38528483,97.61355,0.6989307,-0.7568704,22,10870,0.551356835
390496.3999,3.458422,48.76312,0.385977562,97.61355,0.6673038,-0.7413372,22,10875,0.551610449
390501.4003,3.458727,48.76099,0.386670601,97.61355,0.5799359,-0.6439028,22,10880,0.551864063
390506.4,3.458727,48.76175,0.387363537,97.61355,0.6800427,-0.8547101,22,10885,0.552117677
390511.4005,3.458625,48.75636,0.388056576,97.61355,0.6092933,-0.7647305,22,10890,0.552371291
390516.4005,3.458776,48.76205,0.388749513,97.61355,0.6088666,-0.734951,22,10895,0.552624905
390521.4,3.459016,48.75841,0.389442654,97.61355,0.7068908,-0.8414547,22,10900,0.552878519
390526.4005,3.459088,48.75548,0.390135591,97.61355,0.5636728,-0.7983806,22,10905,0.553132133
390531.4,3.459252,48.77397,0.390828425,97.61355,0.6959255,-0.8331313,22,10910,0.553385747
390536.4007,3.45904,48.74902,0.391521464,97.61355,0.6386867,-0.7771926,22,10915,0.553639361
390541.4005,3.459327,48.76895,0.392214298,97.61355,0.5719767,-0.8369665,22,10920,0.553892975
390546.4008,3.459518,48.77206,0.392907337,97.61355,0.6236268,-0.8168556,22,10925,0.554146589
390551.4007,3.459433,48.75192,0.393600479,97.61355,0.6165249,-0.7786664,22,10930,0.554400203
390556.4002,3.459604,48.76082,0.39429321,97.61355,0.5799359,-0.8380125,22,10935,0.554653817
390561.4003,3.45984,48.76593,0.394986352,97.61355,0.6168251,-0.7934678,22,10940,0.554907431
390566.4,3.459636,48.76321,0.395679083,97.61355,0.6413194,-0.7915629,22,10945,0.555161045
390571.3999,3.459849,48.74733,0.396372123,97.61355,0.5780047,-0.832396,22,10950,0.555414659
390576.4002,3.459987,48.76294,0.397065059,97.61355,0.6265945,-0.8440887,22,10955,0.555668273
390581.4007,3.459904,48.75587,0.397757996,97.61355,0.6408864,-0.8297589,22,10960,0.555921887
390586.4002,3.460035,48.75822,0.39845083,97.61355,0.668075,-0.7647305,22,10965,0.556175501
390591.4002,3.45989,48.7536,0.399143869,97.61355,0.6646429,-0.7455145,22,10970,0.556429115
390596.4004,3.460206,48.75063,0.399836498,97.61355,0.6447137,-0.7503953,22,10975,0.556682729
390601.4002,3.46012,48.76241,0.400529742,97.61355,0.6835347,-0.7039174,22,10980,0.556936343
390606.4005,3.460186,48.75583,0.401222474,97.61355,0.6228904,-0.7949384,22,10985,0.557189957
390611.4006,3.460438,48.77032,0.401915513,97.61355,0.5964702,-0.7610127,22,10990,0.557443571
390616.4004,3.460342,48.75859,0.402608449,97.61355,0.6416544,-0.8138794,22,10995,0.557697185
390621.4003,3.460401,48.77495,0.403301283,97.61355,0.6134242,-0.7817756,22,11000,0.557950799
390626.4007,3.460458,48.76607,0.403994323,97.61355,0.6804662,-0.7220932,22,11005,0.558204413
390631.4005,3.460583,48.76282,0.404687157,97.61355,0.7136531,-0.7869862,22,11010,0.558458027
390636.4003,3.461017,48.76663,0.405379991,97.61355,0.6413194,-0.7689046,22,11015,0.558711641
390641.4003,3.461153,48.74728,0.406072927,97.61355,0.6631765,-0.7167783,22,11020,0.558965255
390646.4005,3.460933,48.76637,0.406766069,97.61355,0.7197107,-0.6978356,22,11025,0.559218869
390651.4,3.461132,48.75508,0.407458596,97.61355,0.7106891,-0.6842334,22,11030,0.559472483
390656.4008,3.461203,48.76108,0.408152044,97.61355,0.7151193,-0.7099929,22,11035,0.559726097
390661.3999,3.46134,48.75948,0.408844776,97.61355,0.6789682,-0.761355,22,11040,0.559979711
390666.4002,3.461238,48.75836,0.409537918,97.61355,0.7061197,-0.7265682,22,11045,0.560233325
390671.4,3.461599,48.76988,0.410230957,97.61355,0.622037,-0.8109,22,11050,0.560486939
390676.4004,3.46133,48.74663,0.410923688,97.61355,0.734009,-0.6835013,22,11055,0.560740553
390681.4,3.461496,48.76823,0.411616523,97.61355,0.7237174,-0.7315789,22,11060,0.560994167
390686.4004,3.46171,48.75957,0.412309664,97.61355,0.8073954,-0.7005105,22,11065,0.561247781
390691.4005,3.461923,48.76019,0.413002601,97.61355,0.7467365,-0.7462497,22,11070,0.561501395
390696.3999,3.461828,48.76593,0.413695332,97.61355,0.6845996,-0.8161266,22,11075,0.561755009
390701.4,3.462023,48.76201,0.414388474,97.61355,0.6935997,-0.844862,22,11080,0.562008623
390706.4005,3.461991,48.76335,0.41508141,97.61355,0.6389901,-0.8618703,22,11085,0.562262237
390711.4005,3.461942,48.769,0.415774347,97.61355,0.6386867,-0.8546182,22,11090,0.562515851
390716.4003,3.462166,48.76237,0.416467386,97.61355,0.6006013,-0.8852627,22,11095,0.562769465
390721.4001,3.462176,48.76508,0.417160425,97.61355,0.6537493,-0.8244087,22,11100,0.563023079
390726.3999,3.462228,48.75929,0.417853566,97.61355,0.6544793,-0.7708094,22,11105,0.563276693
390731.4001,3.462562,48.77211,0.418546503,97.61355,0.7445372,-0.6729385,22,11110,0.563530307
390736.4002,3.462502,48.75316,0.419239542,97.61355,0.7086572,-0.7693387,22,11115,0.563783921
390741.3999,3.462416,48.75209,0.419932274,97.61355,0.6928982,-0.7549402,22,11120,0.564037535
390746.4007,3.462703,48.75543,0.420625415,97.61355,0.7730591,-0.750053,22,11125,0.564291149
390751.4004,3.462882,48.77139,0.421318249,97.61355,0.6378303,-0.8403739,22,11130,0.564544763
390756.4005,3.462859,48.75757,0.422011084,97.61355,0.6653223,-0.7901462,22,11135,0.564798377
390761.4004,3.462934,48.76851,0.422704123,97.61355,0.6849409,-0.7931255,22,11140,0.565051991
390766.4001,3.462962,48.76811,0.423396649,97.61355,0.6385982,-0.8169475,22,11145,0.565305605
390771.4003,3.46306,48.7598,0.424089791,97.61355,0.7044418,-0.7811164,22,11150,0.565559219
390776.4004,3.463244,48.7653,0.424782727,97.61355,0.6728533,-0.7750406,22,11155,0.565812833
390781.4005,3.463296,48.76793,0.425475766,97.61355,0.6973412,-0.7655862,22,11160,0.566066447
390786.4005,3.463309,48.75529,0.426168601,97.61355,0.7289596,-0.7489786,22,11165,0.566320061
390791.4007,3.463414,48.75713,0.426861844,97.61355,0.7150593,-0.7931255,22,11170,0.566573675
390796.4005,3.463618,48.75766,0.427554679,97.61355,0.7214265,-0.7791862,22,11175,0.566827289
390801.4005,3.463684,48.76797,0.428247513,97.61355,0.8005081,-0.7225211,22,11180,0.567080903
390806.4001,3.46352,48.75552,0.428940449,97.61355,0.8189582,-0.6813558,22,11185,0.567334517
390811.4002,3.463745,48.75912,0.429633386,97.61355,0.8388764,-0.6991287,22,11190,0.567588131
390816.4003,3.463982,48.75174,0.430326323,97.61355,0.7823953,-0.7557927,22,11195,0.567841745
390821.4001,3.463888,48.7464,0.431019362,97.61355,0.8129336,-0.7251579,22,11200,0.568095359
390826.4005,3.464286,48.76161,0.431712503,97.61355,0.7534381,-0.7697349,22,11205,0.568348973
390831.4006,3.464259,48.77104,0.43240544,97.61355,0.7233225,-0.7546296,22,11210,0.568602587
390836.4004,3.46442,48.76971,0.433098171,97.61355,0.7014682,-0.7463417,22,11215,0.568856201
390841.4001,3.464345,48.76651,0.433791313,97.61355,0.7662629,-0.7115617,22,11220,0.569109815
390846.3999,3.464593,48.75494,0.434484249,97.61355,0.7914755,-0.7089248,22,11225,0.569363429
390851.4004,3.4647,48.75912,0.435177288,97.61355,0.7729738,-0.7652439,22,11230,0.569617043
390856.4001,3.464781,48.76828,0.43587002,97.61355,0.7865279,-0.7214372,22,11235,0.569870657
390861.4006,3.464754,48.75436,0.436563059,97.61355,0.8264865,-0.6738005,22,11240,0.570124271
390866.4,3.465079,48.76967,0.437255996,97.61355,0.7854506,-0.7149687,22,11245,0.570377885
390871.4004,3.46509,48.7572,0.437948932,97.61355,0.690152,-0.8634266,22,11250,0.570631499
390876.4003,3.465209,48.76112,0.438641869,97.61355,0.782051,-0.7787964,22,11255,0.570885113
390881.4,3.46542,48.75471,0.439334908,97.61355,0.7726326,-0.7580335,22,11260,0.571138727
390886.3999,3.465277,48.75481,0.44002764,97.61355,0.7741302,-0.6810103,22,11265,0.571392341
390891.4005,3.465403,48.75766,0.440720781,97.61355,0.8294592,-0.6557205,22,11270,0.571645955
390896.4007,3.465327,48.76463,0.441414025,97.61355,0.8268276,-0.703667,22,11275,0.571899569
390901.4002,3.465411,48.76361,0.442106962,97.61355,0.7450965,-0.7705495,22,11280,0.572153183
390906.4003,3.465558,48.76143,0.442800001,97.61355,0.7857918,-0.7901462,22,11285,0.572406797
390911.4001,3.465681,48.76099,0.44349304,97.61355,0.7959492,-0.7950588,22,11290,0.572660411
390916.4005,3.465747,48.75948,0.444185976,97.61355,0.7406192,-0.8430141,22,11295,0.572914025
390921.4003,3.466043,48.75299,0.444879015,97.61355,0.6615047,-0.8770563,22,11300,0.573167639
390926.4,3.465954,48.75966,0.445572054,97.61355,0.748964,-0.7817756,22,11305,0.573421253
390931.4001,3.466354,48.76709,0.446264684,97.61355,0.614423,-0.8714016,22,11310,0.573674867
390936.4002,3.466465,48.75601,0.446957825,97.61355,0.6472072,-0.8385196,22,11315,0.573928481
390941.4,3.466304,48.75529,0.447650762,97.61355,0.7228958,-0.7928181,22,11320,0.574182095
390946.4001,3.466519,48.75854,0.448343801,97.61355,0.7895799,-0.741033,22,11325,0.574435709
390951.4003,3.466619,48.74725,0.449036635,97.61355,0.7010732,-0.784495,22,11330,0.574689323
390956.4001,3.466765,48.7536,0.449729674,97.61355,0.7244031,-0.768651,22,11335,0.574942937
390961.4001,3.466931,48.76993,0.450422713,97.61355,0.6784879,-0.8675725,22,11340,0.575196551
390966.3999,3.466805,48.75253,0.451115854,97.61355,0.7387233,-0.7240803,22,11345,0.575450165
390971.4003,3.466851,48.76575,0.451808893,97.61355,0.7646769,-0.7811164,22,11350,0.575703779
390976.3999,3.466871,48.75761,0.452502035,97.61355,0.6976793,-0.8030048,22,11355,0.575957393
390981.4005,3.467288,48.74925,0.453194971,97.61355,0.6867548,-0.7988591,22,11360,0.576211007
390986.4003,3.467398,48.74782,0.453887908,97.61355,0.6976793,-0.8105578,22,11365,0.576464621
390991.3999,3.467199,48.7569,0.454581049,97.61355,0.7459117,-0.7621823,22,11370,0.576718235
390996.4005,3.467457,48.76877,0.455273986,97.61355,0.8287199,-0.731975,22,11375,0.576971849
391001.4003,3.467467,48.76331,0.45596682,97.61355,0.8340146,-0.7115617,22,11380,0.577225463
391006.4002,3.467659,48.75485,0.456659757,97.61355,0.7695773,-0.8441743,22,11385,0.577479077
391011.3999,3.467815,48.76495,0.457352796,97.61355,0.7549073,-0.8362343,22,11390,0.577732691
391016.4004,3.467996,48.75864,0.458045835,97.61355,0.6784879,-0.8902329,22,11395,0.577986305
391021.4002,3.46785,48.75792,0.458738874,97.61355,0.7029724,-0.8581175,22,11400,0.578239919
391026.3999,3.467978,48.7653,0.459431708,97.61355,0.7131317,-0.7950588,22,11405,0.578493533
391031.4003,3.4683,48.76357,0.460124542,97.61355,0.6957517,-0.8200442,22,11410,0.578747147
391036.4002,3.46821,48.75481,0.460817581,97.61355,0.7477254,-0.8358825,22,11415,0.579000761
391041.4005,3.468389,48.7621,0.461510518,97.61355,0.7564145,-0.8196195,22,11420,0.579254375
391046.4003,3.46843,48.76651,0.462203352,97.61355,0.7549073,-0.8135751,22,11425,0.579507989
391051.4002,3.468396,48.7657,0.462896186,97.61355,0.7590749,-0.8093977,22,11430,0.579761603
391056.4,3.468678,48.7645,0.463589225,97.61355,0.7503859,-0.7954519,22,11435,0.580015217
391061.4003,3.468978,48.75258,0.464282264,97.61355,0.7899243,-0.7784477,22,11440,0.580268831
391066.4001,3.468984,48.75885,0.464975201,97.61355,0.7353297,-0.7954519,22,11445,0.580522445
391071.4006,3.469005,48.74786,0.465668445,97.61355,0.7850209,-0.7607085,22,11450,0.580776059
391076.4002,3.469059,48.76103,0.466361381,97.61355,0.7590749,-0.786739,22,11455,0.581029673
391081.4006,3.469159,48.75562,0.46705442,97.61355,0.809114,-0.7516472,22,11460,0.581283287
391086.4003,3.469209,48.74863,0.467747357,97.61355,0.8113445,-0.7947166,22,11465,0.581536901
391091.4001,3.469234,48.76549,0.468440396,97.61355,0.768838,-0.7996008,22,11470,0.581790515
391096.3999,3.469359,48.75388,0.469133332,97.61355,0.8068741,-0.7916517,22,11475,0.582044129
391101.4002,3.469488,48.76459,0.469826371,97.61355,0.7435893,-0.8022695,22,11480,0.582297743
391106.4003,3.469788,48.75822,0.470519206,97.61355,0.7086066,-0.8600224,22,11485,0.582551357
391111.4002,3.469645,48.75766,0.471212142,97.61355,0.6980711,-0.8328239,22,11490,0.582804971
391116.4,3.46979,48.77762,0.471904976,97.61355,0.7357215,-0.787506,22,11495,0.583058585
391121.4004,3.470011,48.75467,0.472598323,97.61355,0.7680702,-0.7626101,22,11500,0.583312199
391126.3999,3.470315,48.76726,0.473291054,97.61355,0.8143994,-0.7161317,22,11505,0.583565813
391131.4005,3.470134,48.77002,0.473983786,97.61355,0.8482523,-0.7350335,22,11510,0.583819427
391136.4003,3.470082,48.76744,0.474676825,97.61355,0.8222753,-0.7233388,22,11515,0.584073041
391141.4004,3.470165,48.75623,0.475369762,97.61355,0.8249006,-0.7509087,22,11520,0.584326655
391146.4008,3.470431,48.76993,0.476062698,97.61355,0.8316927,-0.8045103,22,11525,0.584580269
391151.4004,3.470711,48.7516,0.476755532,97.61355,0.72209,-0.8691511,22,11530,0.584833883
391156.3999,3.470577,48.771,0.477448674,97.61355,0.8162949,-0.7519926,22,11535,0.585087497
391161.4,3.470683,48.7598,0.478141918,97.61355,0.7353297,-0.8181076,22,11540,0.585341111
391166.4003,3.470791,48.76753,0.478834649,97.61355,0.7360628,-0.8022695,22,11545,0.585594725
391171.4001,3.471128,48.76521,0.479527689,97.61355,0.7680702,-0.7777124,22,11550,0.585848339
391176.4006,3.470967,48.76064,0.480221035,97.61355,0.7477254,-0.8207795,22,11555,0.586101953
391181.4001,3.471047,48.75774,0.480913869,97.61355,0.8207684,-0.7475048,22,11560,0.586355567
391186.3999,3.4712,48.74814,0.481607011,97.61355,0.7673371,-0.8162122,22,11565,0.586609181
391191.4,3.47136,48.75864,0.482299947,97.61355,0.7857918,-0.7599384,22,11570,0.586862795
391196.4001,3.471537,48.75917,0.482992986,97.61355,0.8237411,-0.8124912,22,11575,0.587116409
391201.4001,3.471624,48.76904,0.483685718,97.61355,0.7850209,-0.8211282,22,11580,0.587370023
391206.4003,3.471677,48.76659,0.484378859,97.61355,0.7981829,-0.7777124,22,11585,0.587623637
391211.4003,3.471686,48.75005,0.485071796,97.61355,0.8331964,-0.8030048,22,11590,0.587877251
391216.3999,3.472003,48.76472,0.485764528,97.61355,0.7794255,-0.8191916,22,11595,0.588130865
391221.3999,3.472119,48.7533,0.486457362,97.61355,0.72282,-0.8759691,22,11600,0.588384479
391226.4007,3.472088,48.74863,0.487150401,97.61355,0.8129336,-0.7780198,22,11605,0.588638093
391231.3999,3.472147,48.75562,0.487843337,97.61355,0.7161336,-0.8600224,22,11610,0.588891707
391236.4005,3.472342,48.76468,0.488536274,97.61355,0.7251393,-0.8434389,22,11615,0.589145321
391241.4,3.472782,48.76064,0.489229313,97.61355,0.7583072,-0.8101647,22,11620,0.589398935
391246.4005,3.472622,48.75729,0.489922352,97.61355,0.7469893,-0.8517275,22,11625,0.589652549
391251.4005,3.472762,48.74622,0.490615289,97.61355,0.7454852,-0.7928181,22,11630,0.589906163
391256.4006,3.472953,48.76526,0.491308328,97.61355,0.7266371,-0.819274,22,11635,0.590159777
391261.4005,3.473085,48.76166,0.492001264,97.61355,0.7582313,-0.7951381,22,11640,0.590413391
391266.4002,3.473,48.76482,0.492694098,97.61355,0.8245088,-0.7739598,22,11645,0.590667005
391271.4004,3.473128,48.7532,0.49338724,97.61355,0.8373285,-0.7459962,22,11650,0.590920619
391276.3999,3.473132,48.752,0.494080074,97.61355,0.7752139,-0.7932079,22,11655,0.591174233
391281.4003,3.473551,48.7641,0.494773011,97.61355,0.8169805,-0.7890654,22,11660,0.591427847
391286.4001,3.473439,48.76544,0.495465845,97.61355,0.8305364,-0.8207795,22,11665,0.591681461
391291.4004,3.473664,48.77028,0.496158884,97.61355,0.7732866,-0.7875853,22,11670,0.591935075
391296.4002,3.473635,48.7532,0.496851923,97.61355,0.8613777,-0.7445225,22,11675,0.592188689
391301.4004,3.473823,48.76024,0.497544859,97.61355,0.8780184,-0.7504809,22,11680,0.592442303
391306.3999,3.473912,48.75948,0.498238103,97.61355,0.7996899,-0.7837566,22,11685,0.592695917
391311.4003,3.474178,48.75299,0.498930732,97.61355,0.827908,-0.8007608,22,11690,0.592949531
391316.4007,3.474139,48.76273,0.499623669,97.61355,0.7955606,-0.8332168,22,11695,0.593203145
391321.3999,3.474477,48.76482,0.500316503,97.61355,0.8064792,-0.7542872,22,11700,0.593456759
391326.4002,3.474405,48.76628,0.50100944,97.61355,0.7962905,-0.7947166,22,11705,0.593710373
391331.4001,3.474616,48.75093,0.501702376,97.61355,0.7307733,-0.8377843,22,11710,0.593963987
391336.3999,3.474523,48.74458,0.502395313,97.61355,0.7567525,-0.8343801,22,11715,0.594217601
391341.4003,3.474721,48.77887,0.503088352,97.61355,0.7884204,-0.7799563,22,11720,0.594471215
391346.4,3.47488,48.76765,0.503781289,97.61355,0.8151323,-0.7758139,22,11725,0.594724829
391351.4002,3.475263,48.748,0.504474328,97.61355,0.8120869,-0.7562175,22,11730,0.594978443
391356.4006,3.475278,48.7645,0.505167367,97.61355,0.8625402,-0.7131495,22,11735,0.595232057
391361.4,3.475273,48.76512,0.505860201,97.61355,0.9069644,-0.7440946,22,11740,0.595485671
391366.4002,3.475579,48.76517,0.506553137,97.61355,0.9197785,-0.8434389,22,11745,0.595739285
391371.4,3.475448,48.75369,0.507246176,97.61355,0.8441172,-0.8256607,22,11750,0.595992899
391376.4004,3.4756,48.75462,0.507939011,97.61355,0.7691507,-0.7149687,22,11755,0.596246513
391381.3999,3.475814,48.76303,0.508632152,97.61355,0.8618042,-0.7754653,22,11760,0.596500127
391386.4005,3.47567,48.74934,0.509325089,97.61355,0.8275637,-0.7655862,22,11765,0.596753741
391391.4001,3.475873,48.7569,0.510018128,97.61355,0.8448564,-0.699864,22,11770,0.597007355
391396.4001,3.475991,48.76575,0.510711167,97.61355,0.8640375,-0.8494834,22,11775,0.597260969
391401.4,3.476209,48.76463,0.511404206,97.61355,0.8072185,-0.7361174,22,11780,0.597514583
391406.4001,3.476211,48.76909,0.51209704,97.61355,0.8038191,-0.7852651,22,11785,0.597768197
391411.3999,3.476363,48.76299,0.512789874,97.61355,0.8923369,-0.8154737,22,11790,0.598021811
391416.4003,3.476545,48.74635,0.513482913,97.61355,0.7635142,-0.8427004,22,11795,0.598275425
391421.4004,3.476495,48.76331,0.514176054,97.61355,0.9107863,-0.710053,22,11800,0.598529039
391426.4001,3.476733,48.75111,0.514868786,97.61355,0.7623956,-0.8664822,22,11805,0.598782653
391431.4005,3.476899,48.77095,0.515561928,97.61355,0.8309598,-0.7825933,22,11810,0.599036267
391436.4006,3.476918,48.77299,0.516254967,97.61355,0.8418807,-0.7716334,22,11815,0.599289881
391441.4002,3.476988,48.75845,0.516947698,97.61355,0.857328,-0.7712404,22,11820,0.599543495
391446.4,3.476992,48.7552,0.51764084,97.61355,0.7989537,-0.8222565,22,11825,0.599797109
391451.4,3.477285,48.75787,0.518333674,97.61355,0.7303498,-0.8533123,22,11830,0.600050723
391456.4001,3.477499,48.7504,0.519026611,97.61355,0.7747937,-0.8993649,22,11835,0.600304337
391461.4002,3.477777,48.75316,0.51971965,97.61355,0.8452418,-0.7682612,22,11840,0.600557951
391466.4006,3.47781,48.75864,0.520412484,97.61355,0.8633078,-0.7576913,22,11845,0.600811565
391471.4002,3.478078,48.76642,0.521105318,97.61355,0.8162128,-0.8275973,22,11850,0.601065179
391476.4005,3.477785,48.75525,0.521798152,97.61355,0.8079515,-0.8132265,22,11855,0.601318793
391481.4007,3.478006,48.76357,0.522491191,97.61355,0.8678249,-0.753159,22,11860,0.601572407
391486.4005,3.477947,48.76642,0.523183923,97.61355,0.8588285,-0.7621823,22,11865,0.601826021
391491.4,3.478147,48.7625,0.523876757,97.61355,0.8832272,-0.7528103,22,11870,0.602079635
391496.4007,3.478349,48.75365,0.524570103,97.61355,0.9107863,-0.7327103,22,11875,0.602333249
391501.4005,3.47861,48.752,0.52526304,97.61355,0.8644639,-0.7640807,22,11880,0.602586863
391506.4008,3.478864,48.76477,0.525956181,97.61355,0.8275637,-0.7482402,22,11885,0.602840477
391511.4002,3.478769,48.75272,0.526649015,97.61355,0.7465627,-0.8521522,22,11890,0.603094091
391516.3999,3.47886,48.75734,0.527341747,97.61355,0.7778394,-0.8585422,22,11895,0.603347705
391521.4003,3.478819,48.7468,0.528034889,97.61355,0.8818058,-0.7240265,22,11900,0.603601319
391526.4004,3.479156,48.76331,0.528727723,97.61355,0.8633078,-0.7954519,22,11905,0.603854933
391531.4006,3.47923,48.76077,0.529420864,97.61355,0.8252481,-0.878955,22,11910,0.604108547
391536.4005,3.47945,48.75085,0.530113903,97.61355,0.7985336,-0.8830977,22,11915,0.604362161
391541.4007,3.479764,48.75806,0.53080684,97.61355,0.81324,-0.8154737,22,11920,0.604615775
391546.4005,3.479623,48.75139,0.531499776,97.61355,0.8282934,-0.8079207,22,11925,0.604869389
391551.4006,3.479533,48.75085,0.532192713,97.61355,0.8964652,-0.7546296,22,11930,0.605123003
391556.4003,3.479834,48.7617,0.532885547,97.61355,0.8184559,-0.8328999,22,11935,0.605376617
391561.4001,3.479914,48.74988,0.533578484,97.61355,0.8618042,-0.8347224,22,11940,0.605630231
391566.3999,3.480223,48.76517,0.534271523,97.61355,0.7936302,-0.8880172,22,11945,0.605883845
391571.4001,3.480116,48.77046,0.534964664,97.61355,0.7797351,-0.8415371,22,11950,0.606137459
391576.4005,3.480186,48.76077,0.535657806,97.61355,0.811771,-0.8093977,22,11955,0.606391073
391581.4,3.480353,48.75352,0.53635064,97.61355,0.8670921,-0.7387891,22,11960,0.606644687
391586.4001,3.480584,48.77144,0.537043884,97.61355,0.8448564,-0.7913063,22,11965,0.606898301
391591.4004,3.48073,48.75815,0.53773682,97.61355,0.8218488,-0.8143929,22,11970,0.607151915
391596.4005,3.481059,48.75476,0.538429654,97.61355,0.8795188,-0.786739,22,11975,0.607405529
391601.4004,3.481004,48.76166,0.539122694,97.61355,0.8550125,-0.8717471,22,11980,0.607659143
391606.3999,3.480909,48.76598,0.53981563,97.61355,0.8494117,-0.8547101,22,11985,0.607912757
391611.4003,3.481195,48.75792,0.540508669,97.61355,0.8290644,-0.8449159,22,11990,0.608166371
391616.4006,3.481557,48.7634,0.541201708,97.61355,0.8324319,-0.8113248,22,11995,0.608419985
391621.4002,3.481631,48.7549,0.541894542,97.61355,0.8569363,-0.7791862,22,12000,0.608673599
391626.4,3.481538,48.77139,0.542587376,97.61355,0.8889381,-0.7621823,22,12005,0.608927213
391631.4007,3.48179,48.75246,0.543280825,97.61355,0.8753524,-0.8437843,22,12010,0.609180827
391636.4001,3.482136,48.74854,0.543973557,97.61355,0.8234316,-0.8656676,22,12015,0.609434441
391641.3999,3.482097,48.75543,0.544666698,97.61355,0.7729738,-0.9162948,22,12020,0.609688055
391646.4,3.48222,48.74991,0.54535984,97.61355,0.8023216,-0.8717471,22,12025,0.609941669
391651.3999,3.482183,48.77429,0.546052776,97.61355,0.8347443,-0.8392137,22,12030,0.610195283
391656.4003,3.482509,48.75645,0.546745713,97.61355,0.6987664,-0.9605272,22,12035,0.610448897
391661.4001,3.482786,48.76561,0.547438752,97.61355,0.7831284,-0.8834496,22,12040,0.610702511
391666.3999,3.482563,48.76765,0.548131791,97.61355,0.8787512,-0.8101647,22,12045,0.610956125
391671.3999,3.482745,48.76944,0.548824625,97.61355,0.8135875,-0.8226781,22,12050,0.611209739
391676.4001,3.482926,48.76294,0.549517664,97.61355,0.877592,-0.8113248,22,12055,0.611463353
391681.4005,3.483088,48.75597,0.550210601,97.61355,0.9163831,-0.7648509,22,12060,0.611716967
391686.3999,3.483174,48.7561,0.55090323,97.61355,0.9110894,-0.7475048,22,12065,0.611970581
391691.4006,3.483195,48.75476,0.551596372,97.61355,0.8140076,-0.8600224,22,12070,0.612224195
391696.4001,3.483413,48.76126,0.552289001,97.61355,0.8501446,-0.8011032,22,12075,0.612477809
391701.4,3.48354,48.7536,0.55298204,97.61355,0.9299676,-0.7889829,22,12080,0.612731423
391706.4003,3.483426,48.76099,0.553674976,97.61355,0.8106146,-0.8785303,22,12085,0.612985037
391711.4005,3.48374,48.76299,0.554368016,97.61355,0.8746196,-0.7916517,22,12090,0.613238651
391716.4003,3.483842,48.75912,0.555060952,97.61355,0.8441172,-0.8449159,22,12095,0.613492265
391721.4003,3.483892,48.76131,0.555753786,97.61355,0.8599972,-0.783671,22,12100,0.613745879
391726.4004,3.484133,48.75734,0.556446928,97.61355,0.8904069,-0.7305014,22,12105,0.613999493
391731.3999,3.484179,48.76361,0.557139659,97.61355,0.9626969,-0.6806173,22,12110,0.614253107
391736.4004,3.484474,48.75761,0.557832698,97.61355,0.8888623,-0.7924694,22,12115,0.614506721
391741.4005,3.484581,48.75961,0.558525737,97.61355,0.9570658,-0.6787159,22,12120,0.614760335
391746.4005,3.484696,48.74898,0.559218469,97.61355,0.8900185,-0.7913063,22,12125,0.615013949
391751.4003,3.484973,48.76677,0.559911303,97.61355,0.9830381,-0.7583821,22,12130,0.615267563
391756.3999,3.484949,48.7605,0.56060424,97.61355,0.8414574,-0.8400347,22,12135,0.615521177
391761.4003,3.485089,48.7617,0.561297381,97.61355,0.9390827,-0.7496251,22,12140,0.615774791
391766.4,3.485192,48.75926,0.56199042,97.61355,0.8613777,-0.8200442,22,12145,0.616028405
391771.4002,3.485203,48.76656,0.562682947,97.61355,0.7861014,-0.8880172,22,12150,0.616282019
391776.4002,3.485478,48.76424,0.563376089,97.61355,0.8926464,-0.7282512,22,12155,0.616535633
391781.4001,3.485667,48.76277,0.564068923,97.61355,0.9069644,-0.7818548,22,12160,0.616789247
391786.4005,3.485635,48.75543,0.564761962,97.61355,0.9010231,-0.7651615,22,12165,0.617042861
391791.4005,3.485962,48.75943,0.565454694,97.61355,0.9630411,-0.7482402,22,12170,0.617296475
391796.4006,3.485866,48.7464,0.566147835,97.61355,0.9239098,-0.7950588,22,12175,0.617550089
